ProductID,SupplierID,WarehouseID,SnapshotDate,StockLevel,ReorderPoint,ProductName,Category,SupplierName,Region,AvgLeadTimeDays,StockRisk
99,1,2,2024-10-31,328,105,Product_99,Groceries,AlphaSupplies,North,18,0
99,1,3,2024-02-29,130,92,Product_99,Groceries,AlphaSupplies,North,18,0
99,1,3,2024-03-31,49,117,Product_99,Groceries,AlphaSupplies,North,18,1
99,1,3,2024-08-31,64,137,Product_99,Groceries,AlphaSupplies,North,18,1
99,1,3,2024-09-30,213,125,Product_99,Groceries,AlphaSupplies,North,18,0
100,1,1,2024-02-29,11,95,Product_100,Electronics,AlphaSupplies,North,18,1
100,1,1,2024-06-30,474,101,Product_100,Electronics,AlphaSupplies,North,18,0
100,1,1,2024-08-31,291,103,Product_100,Electronics,AlphaSupplies,North,18,0
100,1,2,2024-05-31,62,77,Product_100,Electronics,AlphaSupplies,North,18,1
100,1,2,2024-07-31,420,115,Product_100,Electronics,AlphaSupplies,North,18,0
100,1,3,2024-06-30,177,124,Product_100,Electronics,AlphaSupplies,North,18,0
1,5,1,2024-02-29,99,61,Product_1,Home,EpsilonExports,Central,17,0
1,5,1,2024-06-30,338,65,Product_1,Home,EpsilonExports,Central,17,0
1,5,1,2024-09-30,468,149,Product_1,Home,EpsilonExports,Central,17,0
1,5,2,2024-01-31,132,84,Product_1,Home,EpsilonExports,Central,17,0
1,5,2,2024-05-31,400,56,Product_1,Home,EpsilonExports,Central,17,0
1,5,2,2024-08-31,193,54,Product_1,Home,EpsilonExports,Central,17,0
1,5,3,2024-04-30,38,116,Product_1,Home,EpsilonExports,Central,17,1
1,5,3,2024-06-30,147,141,Product_1,Home,EpsilonExports,Central,17,0
1,5,3,2024-12-31,43,94,Product_1,Home,EpsilonExports,Central,17,1
2,5,1,2024-01-31,316,96,Product_2,Toys,EpsilonExports,Central,17,0
2,5,1,2024-11-30,407,77,Product_2,Toys,EpsilonExports,Central,17,0
2,5,2,2024-05-31,200,82,Product_2,Toys,EpsilonExports,Central,17,0
2,5,2,2024-07-31,239,78,Product_2,Toys,EpsilonExports,Central,17,0
2,5,2,2024-08-31,45,84,Product_2,Toys,EpsilonExports,Central,17,1
2,5,3,2024-08-31,464,118,Product_2,Toys,EpsilonExports,Central,17,0
2,5,3,2024-09-30,357,52,Product_2,Toys,EpsilonExports,Central,17,0
2,5,3,2024-10-31,22,102,Product_2,Toys,EpsilonExports,Central,17,1
3,5,1,2024-10-31,312,66,Product_3,Clothing,EpsilonExports,Central,17,0
3,5,2,2024-10-31,339,137,Product_3,Clothing,EpsilonExports,Central,17,0
3,5,2,2024-11-30,33,55,Product_3,Clothing,EpsilonExports,Central,17,1
3,5,3,2024-09-30,91,91,Product_3,Clothing,EpsilonExports,Central,17,0
4,5,1,2024-01-31,77,139,Product_4,Toys,EpsilonExports,Central,17,1
4,5,1,2024-05-31,318,97,Product_4,Toys,EpsilonExports,Central,17,0
4,5,3,2024-05-31,364,119,Product_4,Toys,EpsilonExports,Central,17,0
4,5,3,2024-06-30,376,82,Product_4,Toys,EpsilonExports,Central,17,0
4,5,3,2024-10-31,30,89,Product_4,Toys,EpsilonExports,Central,17,1
5,5,1,2024-05-31,172,93,Product_5,Toys,EpsilonExports,Central,17,0
5,5,1,2024-09-30,89,63,Product_5,Toys,EpsilonExports,Central,17,0
5,5,2,2024-02-29,171,51,Product_5,Toys,EpsilonExports,Central,17,0
5,5,2,2024-04-30,320,112,Product_5,Toys,EpsilonExports,Central,17,0
5,5,2,2024-09-30,235,99,Product_5,Toys,EpsilonExports,Central,17,0
5,5,3,2024-03-31,285,84,Product_5,Toys,EpsilonExports,Central,17,0
5,5,3,2024-12-31,494,115,Product_5,Toys,EpsilonExports,Central,17,0
6,5,1,2024-04-30,447,64,Product_6,Groceries,EpsilonExports,Central,17,0
6,5,1,2024-10-31,329,146,Product_6,Groceries,EpsilonExports,Central,17,0
6,5,2,2024-01-31,183,64,Product_6,Groceries,EpsilonExports,Central,17,0
6,5,2,2024-02-29,135,54,Product_6,Groceries,EpsilonExports,Central,17,0
6,5,3,2024-01-31,355,117,Product_6,Groceries,EpsilonExports,Central,17,0
6,5,3,2024-04-30,392,100,Product_6,Groceries,EpsilonExports,Central,17,0
6,5,3,2024-10-31,423,64,Product_6,Groceries,EpsilonExports,Central,17,0
6,5,3,2024-11-30,430,122,Product_6,Groceries,EpsilonExports,Central,17,0
7,5,1,2024-08-31,454,101,Product_7,Clothing,EpsilonExports,Central,17,0
7,5,2,2024-05-31,326,50,Product_7,Clothing,EpsilonExports,Central,17,0
7,5,2,2024-08-31,317,81,Product_7,Clothing,EpsilonExports,Central,17,0
7,5,2,2024-09-30,304,94,Product_7,Clothing,EpsilonExports,Central,17,0
7,5,3,2024-07-31,287,99,Product_7,Clothing,EpsilonExports,Central,17,0
8,5,1,2024-03-31,164,103,Product_8,Clothing,EpsilonExports,Central,17,0
8,5,1,2024-09-30,1,50,Product_8,Clothing,EpsilonExports,Central,17,1
8,5,1,2024-12-31,19,54,Product_8,Clothing,EpsilonExports,Central,17,1
8,5,2,2024-07-31,39,115,Product_8,Clothing,EpsilonExports,Central,17,1
8,5,2,2024-10-31,441,78,Product_8,Clothing,EpsilonExports,Central,17,0
8,5,2,2024-11-30,97,136,Product_8,Clothing,EpsilonExports,Central,17,1
8,5,3,2024-04-30,485,125,Product_8,Clothing,EpsilonExports,Central,17,0
8,5,3,2024-05-31,361,135,Product_8,Clothing,EpsilonExports,Central,17,0
9,5,1,2024-02-29,281,78,Product_9,Clothing,EpsilonExports,Central,17,0
9,5,1,2024-05-31,309,147,Product_9,Clothing,EpsilonExports,Central,17,0
9,5,1,2024-10-31,153,115,Product_9,Clothing,EpsilonExports,Central,17,0
9,5,1,2024-12-31,128,138,Product_9,Clothing,EpsilonExports,Central,17,1
9,5,2,2024-09-30,263,144,Product_9,Clothing,EpsilonExports,Central,17,0
9,5,2,2024-10-31,80,136,Product_9,Clothing,EpsilonExports,Central,17,1
9,5,3,2024-04-30,406,75,Product_9,Clothing,EpsilonExports,Central,17,0
9,5,3,2024-05-31,85,56,Product_9,Clothing,EpsilonExports,Central,17,0
9,5,3,2024-08-31,314,136,Product_9,Clothing,EpsilonExports,Central,17,0
9,5,3,2024-12-31,107,109,Product_9,Clothing,EpsilonExports,Central,17,1
10,5,1,2024-01-31,97,52,Product_10,Toys,EpsilonExports,Central,17,0
10,5,1,2024-10-31,246,62,Product_10,Toys,EpsilonExports,Central,17,0
10,5,2,2024-02-29,476,111,Product_10,Toys,EpsilonExports,Central,17,0
10,5,2,2024-05-31,358,133,Product_10,Toys,EpsilonExports,Central,17,0
10,5,2,2024-08-31,323,67,Product_10,Toys,EpsilonExports,Central,17,0
10,5,3,2024-01-31,186,86,Product_10,Toys,EpsilonExports,Central,17,0
10,5,3,2024-07-31,348,112,Product_10,Toys,EpsilonExports,Central,17,0
10,5,3,2024-10-31,424,52,Product_10,Toys,EpsilonExports,Central,17,0
11,5,1,2024-05-31,485,62,Product_11,Home,EpsilonExports,Central,17,0
11,5,1,2024-07-31,67,63,Product_11,Home,EpsilonExports,Central,17,0
11,5,2,2024-06-30,401,119,Product_11,Home,EpsilonExports,Central,17,0
11,5,2,2024-07-31,315,97,Product_11,Home,EpsilonExports,Central,17,0
11,5,2,2024-08-31,283,118,Product_11,Home,EpsilonExports,Central,17,0
11,5,2,2024-09-30,80,89,Product_11,Home,EpsilonExports,Central,17,1
11,5,2,2024-10-31,223,111,Product_11,Home,EpsilonExports,Central,17,0
11,5,3,2024-01-31,39,140,Product_11,Home,EpsilonExports,Central,17,1
11,5,3,2024-05-31,303,90,Product_11,Home,EpsilonExports,Central,17,0
12,5,1,2024-02-29,355,51,Product_12,Clothing,EpsilonExports,Central,17,0
12,5,1,2024-06-30,187,113,Product_12,Clothing,EpsilonExports,Central,17,0
12,5,1,2024-11-30,334,143,Product_12,Clothing,EpsilonExports,Central,17,0
12,5,2,2024-07-31,269,113,Product_12,Clothing,EpsilonExports,Central,17,0
12,5,2,2024-09-30,226,101,Product_12,Clothing,EpsilonExports,Central,17,0
12,5,2,2024-10-31,459,56,Product_12,Clothing,EpsilonExports,Central,17,0
12,5,3,2024-04-30,38,64,Product_12,Clothing,EpsilonExports,Central,17,1
12,5,3,2024-09-30,439,141,Product_12,Clothing,EpsilonExports,Central,17,0
12,5,3,2024-10-31,20,96,Product_12,Clothing,EpsilonExports,Central,17,1
13,5,1,2024-10-31,198,52,Product_13,Toys,EpsilonExports,Central,17,0
13,5,1,2024-11-30,447,93,Product_13,Toys,EpsilonExports,Central,17,0
13,5,2,2024-05-31,443,112,Product_13,Toys,EpsilonExports,Central,17,0
13,5,3,2024-12-31,359,124,Product_13,Toys,EpsilonExports,Central,17,0
14,5,1,2024-11-30,396,74,Product_14,Groceries,EpsilonExports,Central,17,0
14,5,2,2024-01-31,172,57,Product_14,Groceries,EpsilonExports,Central,17,0
14,5,2,2024-04-30,210,71,Product_14,Groceries,EpsilonExports,Central,17,0
14,5,2,2024-07-31,201,84,Product_14,Groceries,EpsilonExports,Central,17,0
14,5,3,2024-07-31,242,107,Product_14,Groceries,EpsilonExports,Central,17,0
14,5,3,2024-08-31,267,52,Product_14,Groceries,EpsilonExports,Central,17,0
14,5,3,2024-09-30,17,89,Product_14,Groceries,EpsilonExports,Central,17,1
15,5,1,2024-02-29,374,86,Product_15,Home,EpsilonExports,Central,17,0
15,5,2,2024-01-31,349,50,Product_15,Home,EpsilonExports,Central,17,0
15,5,2,2024-05-31,120,86,Product_15,Home,EpsilonExports,Central,17,0
15,5,3,2024-01-31,118,84,Product_15,Home,EpsilonExports,Central,17,0
15,5,3,2024-02-29,244,108,Product_15,Home,EpsilonExports,Central,17,0
15,5,3,2024-04-30,489,69,Product_15,Home,EpsilonExports,Central,17,0
15,5,3,2024-10-31,293,133,Product_15,Home,EpsilonExports,Central,17,0
16,5,1,2024-01-31,340,50,Product_16,Groceries,EpsilonExports,Central,17,0
16,5,1,2024-09-30,0,68,Product_16,Groceries,EpsilonExports,Central,17,1
16,5,2,2024-11-30,75,120,Product_16,Groceries,EpsilonExports,Central,17,1
16,5,2,2024-12-31,402,109,Product_16,Groceries,EpsilonExports,Central,17,0
16,5,3,2024-08-31,453,77,Product_16,Groceries,EpsilonExports,Central,17,0
17,5,1,2024-02-29,363,92,Product_17,Home,EpsilonExports,Central,17,0
17,5,1,2024-04-30,335,96,Product_17,Home,EpsilonExports,Central,17,0
17,5,1,2024-07-31,270,117,Product_17,Home,EpsilonExports,Central,17,0
17,5,1,2024-09-30,289,127,Product_17,Home,EpsilonExports,Central,17,0
17,5,2,2024-02-29,1,98,Product_17,Home,EpsilonExports,Central,17,1
17,5,2,2024-05-31,73,88,Product_17,Home,EpsilonExports,Central,17,1
17,5,2,2024-11-30,46,62,Product_17,Home,EpsilonExports,Central,17,1
17,5,3,2024-03-31,153,140,Product_17,Home,EpsilonExports,Central,17,0
17,5,3,2024-11-30,149,97,Product_17,Home,EpsilonExports,Central,17,0
18,5,1,2024-02-29,137,122,Product_18,Toys,EpsilonExports,Central,17,0
18,5,1,2024-04-30,319,84,Product_18,Toys,EpsilonExports,Central,17,0
18,5,1,2024-09-30,217,91,Product_18,Toys,EpsilonExports,Central,17,0
18,5,1,2024-10-31,493,85,Product_18,Toys,EpsilonExports,Central,17,0
18,5,2,2024-02-29,486,117,Product_18,Toys,EpsilonExports,Central,17,0
18,5,2,2024-05-31,26,81,Product_18,Toys,EpsilonExports,Central,17,1
18,5,2,2024-07-31,66,93,Product_18,Toys,EpsilonExports,Central,17,1
18,5,3,2024-01-31,441,85,Product_18,Toys,EpsilonExports,Central,17,0
18,5,3,2024-08-31,143,79,Product_18,Toys,EpsilonExports,Central,17,0
19,5,2,2024-06-30,13,122,Product_19,Electronics,EpsilonExports,Central,17,1
19,5,2,2024-11-30,449,74,Product_19,Electronics,EpsilonExports,Central,17,0
19,5,3,2024-02-29,109,129,Product_19,Electronics,EpsilonExports,Central,17,1
19,5,3,2024-05-31,140,147,Product_19,Electronics,EpsilonExports,Central,17,1
19,5,3,2024-07-31,78,117,Product_19,Electronics,EpsilonExports,Central,17,1
19,5,3,2024-11-30,446,55,Product_19,Electronics,EpsilonExports,Central,17,0
20,5,1,2024-12-31,100,101,Product_20,Home,EpsilonExports,Central,17,1
20,5,2,2024-02-29,421,99,Product_20,Home,EpsilonExports,Central,17,0
20,5,2,2024-03-31,115,112,Product_20,Home,EpsilonExports,Central,17,0
20,5,2,2024-05-31,91,135,Product_20,Home,EpsilonExports,Central,17,1
20,5,2,2024-07-31,61,140,Product_20,Home,EpsilonExports,Central,17,1
20,5,2,2024-08-31,245,128,Product_20,Home,EpsilonExports,Central,17,0
20,5,2,2024-10-31,375,88,Product_20,Home,EpsilonExports,Central,17,0
20,5,2,2024-11-30,64,62,Product_20,Home,EpsilonExports,Central,17,0
20,5,2,2024-12-31,473,134,Product_20,Home,EpsilonExports,Central,17,0
20,5,3,2024-03-31,187,60,Product_20,Home,EpsilonExports,Central,17,0
20,5,3,2024-04-30,307,104,Product_20,Home,EpsilonExports,Central,17,0
20,5,3,2024-09-30,20,91,Product_20,Home,EpsilonExports,Central,17,1
21,5,1,2024-07-31,342,137,Product_21,Groceries,EpsilonExports,Central,17,0
21,5,1,2024-09-30,448,136,Product_21,Groceries,EpsilonExports,Central,17,0
21,5,2,2024-01-31,151,66,Product_21,Groceries,EpsilonExports,Central,17,0
21,5,2,2024-06-30,490,107,Product_21,Groceries,EpsilonExports,Central,17,0
21,5,3,2024-05-31,373,62,Product_21,Groceries,EpsilonExports,Central,17,0
21,5,3,2024-12-31,413,133,Product_21,Groceries,EpsilonExports,Central,17,0
22,5,1,2024-05-31,148,62,Product_22,Toys,EpsilonExports,Central,17,0
22,5,1,2024-10-31,257,78,Product_22,Toys,EpsilonExports,Central,17,0
22,5,2,2024-06-30,366,74,Product_22,Toys,EpsilonExports,Central,17,0
23,5,1,2024-01-31,153,86,Product_23,Home,EpsilonExports,Central,17,0
23,5,1,2024-04-30,187,106,Product_23,Home,EpsilonExports,Central,17,0
23,5,1,2024-12-31,405,73,Product_23,Home,EpsilonExports,Central,17,0
23,5,2,2024-03-31,191,68,Product_23,Home,EpsilonExports,Central,17,0
23,5,3,2024-03-31,49,52,Product_23,Home,EpsilonExports,Central,17,1
23,5,3,2024-04-30,106,143,Product_23,Home,EpsilonExports,Central,17,1
23,5,3,2024-06-30,364,100,Product_23,Home,EpsilonExports,Central,17,0
23,5,3,2024-09-30,68,142,Product_23,Home,EpsilonExports,Central,17,1
23,5,3,2024-10-31,467,98,Product_23,Home,EpsilonExports,Central,17,0
23,5,3,2024-11-30,73,113,Product_23,Home,EpsilonExports,Central,17,1
24,5,2,2024-02-29,249,106,Product_24,Electronics,EpsilonExports,Central,17,0
24,5,2,2024-06-30,471,64,Product_24,Electronics,EpsilonExports,Central,17,0
24,5,2,2024-09-30,164,107,Product_24,Electronics,EpsilonExports,Central,17,0
24,5,2,2024-11-30,86,139,Product_24,Electronics,EpsilonExports,Central,17,1
24,5,3,2024-01-31,370,138,Product_24,Electronics,EpsilonExports,Central,17,0
24,5,3,2024-06-30,80,73,Product_24,Electronics,EpsilonExports,Central,17,0
24,5,3,2024-11-30,64,123,Product_24,Electronics,EpsilonExports,Central,17,1
25,5,1,2024-02-29,143,100,Product_25,Electronics,EpsilonExports,Central,17,0
25,5,1,2024-07-31,447,81,Product_25,Electronics,EpsilonExports,Central,17,0
25,5,1,2024-09-30,365,135,Product_25,Electronics,EpsilonExports,Central,17,0
25,5,3,2024-06-30,219,50,Product_25,Electronics,EpsilonExports,Central,17,0
25,5,3,2024-11-30,62,70,Product_25,Electronics,EpsilonExports,Central,17,1
26,5,1,2024-02-29,246,76,Product_26,Clothing,EpsilonExports,Central,17,0
26,5,1,2024-05-31,417,75,Product_26,Clothing,EpsilonExports,Central,17,0
26,5,1,2024-11-30,363,122,Product_26,Clothing,EpsilonExports,Central,17,0
26,5,3,2024-03-31,302,87,Product_26,Clothing,EpsilonExports,Central,17,0
26,5,3,2024-04-30,226,106,Product_26,Clothing,EpsilonExports,Central,17,0
27,5,1,2024-06-30,283,133,Product_27,Clothing,EpsilonExports,Central,17,0
27,5,1,2024-09-30,397,87,Product_27,Clothing,EpsilonExports,Central,17,0
27,5,2,2024-01-31,141,124,Product_27,Clothing,EpsilonExports,Central,17,0
27,5,2,2024-06-30,119,104,Product_27,Clothing,EpsilonExports,Central,17,0
27,5,2,2024-09-30,468,70,Product_27,Clothing,EpsilonExports,Central,17,0
27,5,2,2024-10-31,303,69,Product_27,Clothing,EpsilonExports,Central,17,0
27,5,3,2024-06-30,92,71,Product_27,Clothing,EpsilonExports,Central,17,0
28,5,1,2024-03-31,209,66,Product_28,Groceries,EpsilonExports,Central,17,0
28,5,1,2024-12-31,294,134,Product_28,Groceries,EpsilonExports,Central,17,0
28,5,2,2024-03-31,264,137,Product_28,Groceries,EpsilonExports,Central,17,0
28,5,2,2024-09-30,332,95,Product_28,Groceries,EpsilonExports,Central,17,0
28,5,2,2024-11-30,18,125,Product_28,Groceries,EpsilonExports,Central,17,1
28,5,2,2024-12-31,108,61,Product_28,Groceries,EpsilonExports,Central,17,0
28,5,3,2024-01-31,239,82,Product_28,Groceries,EpsilonExports,Central,17,0
28,5,3,2024-04-30,346,95,Product_28,Groceries,EpsilonExports,Central,17,0
29,5,1,2024-01-31,422,51,Product_29,Home,EpsilonExports,Central,17,0
29,5,1,2024-03-31,306,124,Product_29,Home,EpsilonExports,Central,17,0
29,5,1,2024-08-31,116,51,Product_29,Home,EpsilonExports,Central,17,0
29,5,1,2024-11-30,418,114,Product_29,Home,EpsilonExports,Central,17,0
29,5,1,2024-12-31,462,139,Product_29,Home,EpsilonExports,Central,17,0
29,5,2,2024-04-30,293,77,Product_29,Home,EpsilonExports,Central,17,0
29,5,3,2024-02-29,439,77,Product_29,Home,EpsilonExports,Central,17,0
29,5,3,2024-03-31,6,117,Product_29,Home,EpsilonExports,Central,17,1
29,5,3,2024-10-31,368,87,Product_29,Home,EpsilonExports,Central,17,0
30,5,1,2024-02-29,364,99,Product_30,Home,EpsilonExports,Central,17,0
30,5,1,2024-04-30,66,124,Product_30,Home,EpsilonExports,Central,17,1
30,5,1,2024-08-31,261,108,Product_30,Home,EpsilonExports,Central,17,0
30,5,2,2024-02-29,430,66,Product_30,Home,EpsilonExports,Central,17,0
30,5,2,2024-06-30,364,135,Product_30,Home,EpsilonExports,Central,17,0
30,5,3,2024-01-31,384,141,Product_30,Home,EpsilonExports,Central,17,0
30,5,3,2024-06-30,151,68,Product_30,Home,EpsilonExports,Central,17,0
30,5,3,2024-08-31,4,66,Product_30,Home,EpsilonExports,Central,17,1
31,5,1,2024-01-31,486,141,Product_31,Clothing,EpsilonExports,Central,17,0
31,5,2,2024-01-31,174,53,Product_31,Clothing,EpsilonExports,Central,17,0
31,5,2,2024-06-30,442,118,Product_31,Clothing,EpsilonExports,Central,17,0
31,5,2,2024-08-31,479,71,Product_31,Clothing,EpsilonExports,Central,17,0
31,5,3,2024-06-30,36,50,Product_31,Clothing,EpsilonExports,Central,17,1
31,5,3,2024-07-31,140,57,Product_31,Clothing,EpsilonExports,Central,17,0
32,5,1,2024-02-29,397,109,Product_32,Home,EpsilonExports,Central,17,0
32,5,1,2024-12-31,117,142,Product_32,Home,EpsilonExports,Central,17,1
32,5,2,2024-02-29,232,79,Product_32,Home,EpsilonExports,Central,17,0
32,5,3,2024-07-31,263,90,Product_32,Home,EpsilonExports,Central,17,0
32,5,3,2024-08-31,427,113,Product_32,Home,EpsilonExports,Central,17,0
33,5,1,2024-01-31,398,100,Product_33,Home,EpsilonExports,Central,17,0
33,5,1,2024-07-31,174,72,Product_33,Home,EpsilonExports,Central,17,0
33,5,1,2024-08-31,404,62,Product_33,Home,EpsilonExports,Central,17,0
33,5,2,2024-01-31,210,61,Product_33,Home,EpsilonExports,Central,17,0
33,5,2,2024-02-29,297,66,Product_33,Home,EpsilonExports,Central,17,0
33,5,2,2024-07-31,12,131,Product_33,Home,EpsilonExports,Central,17,1
33,5,2,2024-11-30,99,136,Product_33,Home,EpsilonExports,Central,17,1
33,5,3,2024-03-31,325,93,Product_33,Home,EpsilonExports,Central,17,0
33,5,3,2024-06-30,234,148,Product_33,Home,EpsilonExports,Central,17,0
33,5,3,2024-08-31,52,93,Product_33,Home,EpsilonExports,Central,17,1
33,5,3,2024-09-30,73,95,Product_33,Home,EpsilonExports,Central,17,1
34,5,1,2024-08-31,459,76,Product_34,Electronics,EpsilonExports,Central,17,0
34,5,1,2024-10-31,161,86,Product_34,Electronics,EpsilonExports,Central,17,0
34,5,2,2024-02-29,372,149,Product_34,Electronics,EpsilonExports,Central,17,0
34,5,2,2024-07-31,131,116,Product_34,Electronics,EpsilonExports,Central,17,0
34,5,2,2024-09-30,225,77,Product_34,Electronics,EpsilonExports,Central,17,0
34,5,2,2024-12-31,103,58,Product_34,Electronics,EpsilonExports,Central,17,0
34,5,3,2024-07-31,266,126,Product_34,Electronics,EpsilonExports,Central,17,0
35,5,1,2024-04-30,225,64,Product_35,Clothing,EpsilonExports,Central,17,0
35,5,1,2024-05-31,121,70,Product_35,Clothing,EpsilonExports,Central,17,0
35,5,1,2024-07-31,77,123,Product_35,Clothing,EpsilonExports,Central,17,1
35,5,1,2024-09-30,477,55,Product_35,Clothing,EpsilonExports,Central,17,0
35,5,1,2024-10-31,7,93,Product_35,Clothing,EpsilonExports,Central,17,1
35,5,1,2024-12-31,239,124,Product_35,Clothing,EpsilonExports,Central,17,0
35,5,2,2024-06-30,331,60,Product_35,Clothing,EpsilonExports,Central,17,0
35,5,2,2024-12-31,106,92,Product_35,Clothing,EpsilonExports,Central,17,0
35,5,3,2024-02-29,246,57,Product_35,Clothing,EpsilonExports,Central,17,0
35,5,3,2024-10-31,425,92,Product_35,Clothing,EpsilonExports,Central,17,0
36,5,2,2024-07-31,277,147,Product_36,Toys,EpsilonExports,Central,17,0
36,5,2,2024-11-30,281,68,Product_36,Toys,EpsilonExports,Central,17,0
36,5,3,2024-01-31,39,54,Product_36,Toys,EpsilonExports,Central,17,1
36,5,3,2024-10-31,39,112,Product_36,Toys,EpsilonExports,Central,17,1
36,5,3,2024-11-30,163,147,Product_36,Toys,EpsilonExports,Central,17,0
37,5,1,2024-02-29,440,98,Product_37,Clothing,EpsilonExports,Central,17,0
37,5,1,2024-03-31,247,72,Product_37,Clothing,EpsilonExports,Central,17,0
37,5,1,2024-04-30,68,144,Product_37,Clothing,EpsilonExports,Central,17,1
37,5,1,2024-06-30,248,109,Product_37,Clothing,EpsilonExports,Central,17,0
37,5,1,2024-07-31,312,59,Product_37,Clothing,EpsilonExports,Central,17,0
37,5,1,2024-11-30,419,90,Product_37,Clothing,EpsilonExports,Central,17,0
37,5,2,2024-01-31,305,79,Product_37,Clothing,EpsilonExports,Central,17,0
37,5,2,2024-04-30,46,149,Product_37,Clothing,EpsilonExports,Central,17,1
37,5,2,2024-12-31,122,70,Product_37,Clothing,EpsilonExports,Central,17,0
37,5,3,2024-07-31,417,90,Product_37,Clothing,EpsilonExports,Central,17,0
37,5,3,2024-11-30,367,96,Product_37,Clothing,EpsilonExports,Central,17,0
38,5,1,2024-10-31,335,55,Product_38,Toys,EpsilonExports,Central,17,0
38,5,2,2024-09-30,480,61,Product_38,Toys,EpsilonExports,Central,17,0
38,5,3,2024-03-31,367,68,Product_38,Toys,EpsilonExports,Central,17,0
38,5,3,2024-07-31,127,103,Product_38,Toys,EpsilonExports,Central,17,0
38,5,3,2024-08-31,247,69,Product_38,Toys,EpsilonExports,Central,17,0
39,5,2,2024-01-31,482,115,Product_39,Electronics,EpsilonExports,Central,17,0
39,5,2,2024-09-30,472,59,Product_39,Electronics,EpsilonExports,Central,17,0
40,5,2,2024-02-29,163,108,Product_40,Groceries,EpsilonExports,Central,17,0
40,5,2,2024-11-30,340,51,Product_40,Groceries,EpsilonExports,Central,17,0
40,5,3,2024-04-30,185,106,Product_40,Groceries,EpsilonExports,Central,17,0
40,5,3,2024-05-31,259,135,Product_40,Groceries,EpsilonExports,Central,17,0
40,5,3,2024-09-30,120,50,Product_40,Groceries,EpsilonExports,Central,17,0
40,5,3,2024-10-31,495,78,Product_40,Groceries,EpsilonExports,Central,17,0
41,5,1,2024-08-31,236,104,Product_41,Home,EpsilonExports,Central,17,0
41,5,1,2024-11-30,368,134,Product_41,Home,EpsilonExports,Central,17,0
41,5,2,2024-06-30,284,86,Product_41,Home,EpsilonExports,Central,17,0
41,5,2,2024-08-31,494,72,Product_41,Home,EpsilonExports,Central,17,0
42,5,1,2024-01-31,417,142,Product_42,Electronics,EpsilonExports,Central,17,0
42,5,1,2024-02-29,47,98,Product_42,Electronics,EpsilonExports,Central,17,1
42,5,1,2024-03-31,319,110,Product_42,Electronics,EpsilonExports,Central,17,0
42,5,1,2024-05-31,16,120,Product_42,Electronics,EpsilonExports,Central,17,1
42,5,1,2024-11-30,252,52,Product_42,Electronics,EpsilonExports,Central,17,0
42,5,2,2024-06-30,198,127,Product_42,Electronics,EpsilonExports,Central,17,0
42,5,3,2024-03-31,312,98,Product_42,Electronics,EpsilonExports,Central,17,0
42,5,3,2024-04-30,81,115,Product_42,Electronics,EpsilonExports,Central,17,1
43,5,1,2024-04-30,249,107,Product_43,Home,EpsilonExports,Central,17,0
43,5,1,2024-09-30,264,141,Product_43,Home,EpsilonExports,Central,17,0
43,5,2,2024-01-31,331,91,Product_43,Home,EpsilonExports,Central,17,0
43,5,2,2024-03-31,312,89,Product_43,Home,EpsilonExports,Central,17,0
43,5,3,2024-08-31,164,112,Product_43,Home,EpsilonExports,Central,17,0
44,5,1,2024-01-31,55,108,Product_44,Groceries,EpsilonExports,Central,17,1
44,5,1,2024-04-30,480,103,Product_44,Groceries,EpsilonExports,Central,17,0
44,5,1,2024-10-31,350,64,Product_44,Groceries,EpsilonExports,Central,17,0
44,5,1,2024-12-31,458,108,Product_44,Groceries,EpsilonExports,Central,17,0
44,5,2,2024-02-29,413,97,Product_44,Groceries,EpsilonExports,Central,17,0
44,5,2,2024-07-31,207,118,Product_44,Groceries,EpsilonExports,Central,17,0
44,5,2,2024-09-30,24,117,Product_44,Groceries,EpsilonExports,Central,17,1
44,5,2,2024-11-30,449,123,Product_44,Groceries,EpsilonExports,Central,17,0
44,5,3,2024-04-30,388,100,Product_44,Groceries,EpsilonExports,Central,17,0
44,5,3,2024-08-31,287,60,Product_44,Groceries,EpsilonExports,Central,17,0
44,5,3,2024-11-30,276,93,Product_44,Groceries,EpsilonExports,Central,17,0
45,5,1,2024-06-30,430,130,Product_45,Groceries,EpsilonExports,Central,17,0
45,5,2,2024-01-31,93,62,Product_45,Groceries,EpsilonExports,Central,17,0
45,5,2,2024-06-30,149,69,Product_45,Groceries,EpsilonExports,Central,17,0
45,5,2,2024-10-31,6,129,Product_45,Groceries,EpsilonExports,Central,17,1
45,5,3,2024-03-31,263,128,Product_45,Groceries,EpsilonExports,Central,17,0
45,5,3,2024-12-31,415,101,Product_45,Groceries,EpsilonExports,Central,17,0
46,5,1,2024-01-31,83,52,Product_46,Electronics,EpsilonExports,Central,17,0
46,5,1,2024-04-30,109,113,Product_46,Electronics,EpsilonExports,Central,17,1
46,5,1,2024-07-31,48,85,Product_46,Electronics,EpsilonExports,Central,17,1
46,5,1,2024-12-31,301,145,Product_46,Electronics,EpsilonExports,Central,17,0
46,5,2,2024-06-30,264,71,Product_46,Electronics,EpsilonExports,Central,17,0
46,5,2,2024-09-30,398,64,Product_46,Electronics,EpsilonExports,Central,17,0
46,5,3,2024-06-30,186,138,Product_46,Electronics,EpsilonExports,Central,17,0
